date,explanation,media_type,title,url,copyright
1995-07-23,"July 23, 1995    M20: The Trifid Nebula  Credit: Hopkins Observatory, Karen Gloria   Explanation:  The vivid blue and violet colors present in the Trifid Nebula result from the abundance of young stars there. The light from young massive stars is quite blue and has the ability to remove electrons from surrounding gas. When these electrons re-combine with the gas, radiation rich in blue and violet light is emitted. Some of the nebula's light also results from the reflection of star light off of extremely small carbon specks known as 'dust'.  This object is known to astronomers as M20 - the twentieth object on Charles Messier's list of diffuse sky objects.  This image was taken with a 6-inch refracting telescope.  For more information on M20 see The Electronic Universe Project's  write-up. Many images of Messier objects can be found in The Electronic Universe Project's The Galaxy Gallery: Messier Objects.",image,M20: The Trifid Nebula,https://apod.nasa.gov/apod/image/m20_moo.gif,nan
1995-07-24,"July 24, 1995    M31: The Andromeda Galaxy  Credit: The Electronic Universe Project   Explanation:  Andromeda is the nearest major galaxy to our own Milky Way Galaxy. Our Galaxy is thought to look much like Andromeda. Together these two galaxies dominate the Local Group of galaxies. The diffuse light from Andromeda is caused by the hundreds of billions of stars that compose it. The several distinct stars that surround Andromeda's image  are actually stars in our Galaxy that are well in front of the background object. Andromeda is frequently referred to as M31 since it is the 31st object on Messier's list of diffuse sky objects. M31 is so distant it takes about 2 million years for light to reach us from there.  For more information on M31 see The Electronic Universe Project's  write-up. Many images of Messier objects can be found in The Electronic Universe Project's The Galaxy Gallery: Messier Objects.",image,M31: The Andromeda Galaxy,https://apod.nasa.gov/apod/image/andromeda_moo.gif,nan
1995-07-25,"July 25, 1995    M1: The Crab Nebula  Credit: The Electronic Universe Project   Explanation:  In the year 1054 a star in the constellation of Taurus exploded in a spectacular supernova so bright it appeared to dominate the sky except for the Sun and Moon for many days.  It left behind one of the most brilliant nebulae, listed first in Charles Messier's list of nebulous sky objects. Today we know that the center of the nebula houses the remnant of the explosion: a spinning neutron star called a pulsar.  The Crab pulsar is visible in almost every part of the electromagnetic spectrum, and has been a useful astronomical tool. It is still unclear how the the pulsar emits the light that we see.   For more information on M1 see The Electronic Universe Project's  write-up. Many images of Messier objects can be found in The Electronic Universe Project's The Galaxy Gallery: Messier Objects.",image,M1: The Crab Nebula,https://apod.nasa.gov/apod/image/crab_moo.gif,nan
1995-07-26,"July 26, 1995    M15: A Great Globular Cluster  Credit: The Electronic Universe Project   Explanation:  A globular cluster is a system of about one million stars that together orbit a galaxy. One of the brightest globular clusters in our Milky Way galaxy is the pictured M15, the fifteenth object on Messier's list of diffuse objects on our sky. Most stars in globular clusters are older and redder than our Sun, which is about 5 billion years old.  For more information on M15 see The Electronic Universe Project's  write-up. Many images of Messier objects can be found in The Electronic Universe Project's The Galaxy Gallery: Messier Objects.",image,M15: A Great Globular Cluster,https://apod.nasa.gov/apod/image/m15_moo.gif,nan
1995-07-27,"July 27, 1995    M57: The Ring Nebula  Credit: The Electronic Universe Project, Nelson Caldwell  Explanation:  A star with mass similar to that of our Sun will throw off its outer gasses after fusion has stopped in its core. Possibly the most visually spectacular of these planetary nebula is the pictured Ring Nebula. The appearance as a ring is really an illusion of projection - the nebula is actually a spherical shell. At the center a blue dot is visible which is the old core of the star, known as a white dwarf. It is still not known exactly how the star throws off the gas that becomes the nebula.   For more information on the Ring Nebula see The Electronic Universe Project's  write-up. Many images of Messier objects can be found in The Electronic Universe Project's The Galaxy Gallery: Messier Objects.",image,M57: The Ring Nebula,https://apod.nasa.gov/apod/image/ring_moo.gif,nan
1995-07-28,"July 28, 1995    M82: An Irregular Galaxy  Credit: The Electronic Universe Project  Explanation:  Not all galaxies have spiral structure like our Milky Way. Many have smooth elliptical shapes, but also many have irregular shapes such as the bright sky object M82, the 82nd object on Messier's list. The strange structure of this galaxy is thought to be caused by young stars ejecting gas in energetic bubbles, and by lanes of absorbing dust. For more information on M82 see The Electronic Universe Project's  write-up. Many images of Messier objects can be found in The Electronic Universe Project's The Galaxy Gallery: Messier Objects.",image,M82: An Irregular Galaxy,https://apod.nasa.gov/apod/image/m82_moo.gif,nan
1995-07-29,"July 29, 1995    M27: The Dumbbell Nebula  Credit: The Electronic Universe Project, Karen Gloria  Explanation:  The Dumbbell Nebula is a beautiful red and blue planetary nebula in the constellation of Vulpecula. It is the 27th object on Charles Messier's list of diffuse sky objects, and so is referred to as M27.  Its high surface brightness makes it a good target for small telescopes. The term planetary nebula, used to describe this general class of objects, is misleading. Although these objects may appear round and planet-like in small telescopes, astronomers have determined them to be stars surrounded by cocoons of gas blown off in the late stages of evolution.   For more information on M27 see The Electronic Universe Project's  write-up. Many images of Messier objects can be found in The Electronic Universe Project's The Galaxy Gallery: Messier Objects.",image,M27: The Dumbbell Nebula,https://apod.nasa.gov/apod/image/dumbbell_moo.gif,nan
1995-07-30,"July 30, 1995    The Rings of Saturn  Credit: NASA, Jet Propulsion Laboratory, Voyager Project  Explanation:  Saturn's spectacular system of bright rings has been the subject of study and wonder since Galileo first turned his telescope on the ringed planet in 1610. To Galileo, the blurry image produced by his small telescope was confusing. Saturn appeared to him to have ear-like appendages which he thought might be large moons. Eventually, larger telescopes revealed the incredible truth - Saturn was surrounded by bright rings. The image above, made by NASA's Voyager 2 spacecraft, further reveals the intricate structure of the ring system. The image has been computer enhanced and color coded to bring out the subtle details. For more information about the picture see the NASA, JPL press release .",image,The Rings of Saturn,https://apod.nasa.gov/apod/image/satring1.gif,nan
1995-07-31,"July 31, 1995    Exploring Saturn's Rings  Credit: NASA, Jet Propulsion Laboratory, Voyager Project  Explanation:  By watching a star flicker and fade as it passed behind Saturn's rings, NASA's Voyager 2 spacecraft was able explore the ring system in amazing detail. Data produced by Voyager's instruments as the star Delta Scorpii was occulted by some of the outer rings was used to reconstruct this image which shows details almost 1000 times smaller than normally possible with Voyager's cameras.  For more information about the picture see the NASA, JPL press release .",image,Exploring Saturn's Rings,https://apod.nasa.gov/apod/image/satring2.gif,nan
1995-08-01,"August 1, 1995    Crossing The Ring Plane  Credit: NASA, Hubble Space Telescope  Explanation:  I do not know what to say in a case so surprising, so unlooked for and so novel. announced Galileo when Saturn's rings appeared to vanish in 1612. In fact, every 15 years Saturn's rings seem to almost disappear as viewed from the Earth. This happens just as the orbiting Earth crosses the plane of Saturn's rings. The edge on perspective temporarily robs astronomers of a spectacular sight, however, the ring plane crossing affords them the opportunity to measure the rings' thickness and search for undiscovered moons. In this image of Saturn, produced on May 22, 1995 by NASA's Hubble Space Telescope, two of Saturn's known moons are visible as star like objects to the left of the planet.  For more information about the ring plane crossing see the Saturn Ring Plane Crossing web page .",image,Crossing The Ring Plane,https://apod.nasa.gov/apod/image/satring3.gif,nan
