date,explanation,media_type,title,url,copyright
2003-10-23,"Looking toward the constellation Cygnus, a stunning and complex region of nebulae strewn along the plane of our Milky Way galaxy is revealed in this unique wide-angle sky view. Recorded with a filter designed to transmit light emitted by hydrogen atoms, the image emphasizes cosmic gas clouds in a 34 by 23 degree field centered on the well known Northern Cross asterism. Bright, hot, supergiant star Deneb (the top of the cross) and popular celestial sights such as the North America and Pelican emission regions, the IC 1318 butterfly, and the Crescent and Veil nebulae can be identified by placing your cursor over the image. Silhouetted by the glowing interstellar clouds and crowded star fields, the dark Northern Coal Sack is also visible, part of a series of obscuring dust clouds forming the Great Rift in the Milky Way. These Cygnus nebulosities are all located about 2,000 light-years away. Along with the Sun, they lie within the Orion spiral arm of our galaxy.",image,Cygnus Nebulosities,https://apod.nasa.gov/apod/image/0310/cygnusha_mandel_c3.jpg,"  Steve Mandel, Galaxy Images "
2003-10-24,"This year's record close approach of Mars inspired many to enjoy telescopic views of the red planet. But while Mars was so bright it was hard to miss, spotting Mars' two diminutive moons was still a good test for observers with modest sized instruments. Mars' moons were discovered in August of 1877 by Asaph Hall at the US Naval Observatory using the large 26-inch Alvan Clark refractor. Recorded on this August 22nd, innermost moon Phobos and outermost moon Deimos are seen here against the planet's glare in a digital composite image. The picture consists of of a long exposure capturing the faint, city-sized moons and overexposing the planetary disk, combined with a well exposed image of the red planet, revealing dark markings on the surface and the white south polar cap. The images were taken by astronomer Johannes Schedler using an 11-inch Schmidt-Cassegrain telescope at his observatory in southeastern Austria. (Editor's note: For help finding Mars' moons, just put your cursor over the image.)",image,Mars Moons,https://apod.nasa.gov/apod/image/0310/marsmoons_schedler_220803labeled.jpg,  Johannes Schedler (Panther Observatory)  
2003-10-25,"Awash in a sea of plasma and anchored in magnetic fields, sunspots are planet-sized, dark islands in the solar photosphere, the bright surface of the Sun. Before the enlightened(!) age of cameras, solar observers created detailed drawings of sunspots as they changed and progressed across the visible solar disk. But contemporary observers also regularly use this time-honored method of monitoring sunspots. In this sketch from March 6th 2001, astronomer Gunther Groenez has faithfully recorded the intriguing shapes and shades of major visible sunspot groups and labeled them according to their NOAA active region number. Solar north is up and east to the right. Groenez' technical equipment includes H and 2H pencil leads for the sunspot umbra (dark) and penumbra (light) areas respectively. Want to draw sunspots too? Now's your chance as two large sunspot groups are presently making their way across the solar disk. Activity associated with these large sunspots may trigger aurora in the coming days.",image,Islands in the Photosphere,https://apod.nasa.gov/apod/image/0310/sundraw_groenez.jpg, Gunther Groenez 
2003-10-26,"Newborn stars are forming in the Eagle Nebula.  This image, taken with the Hubble Space Telescope in 1995, shows evaporating gaseous globules (EGGs) emerging from pillars of molecular hydrogen gas and dust.  The giant pillars are light years in length and are so dense that interior gas contracts gravitationally to form stars.  At each pillars' end, the intense radiation of bright young stars causes low density material to boil away, leaving stellar nurseries of dense  EGGs exposed.  The Eagle Nebula, associated with the open star cluster M16, lies about 7000 light years away.",image,M16: Stars from Eagle's EGGs,https://apod.nasa.gov/apod/image/0111/pillars4_hst.jpg,nan
2003-10-27,"Two unusually large sunspot groups are now crossing the face of the Sun.  Each group, roughly the size of Jupiter, is unusual not only for its size but because it is appearing over three years after solar maximum, the peak of solar surface activity.  Sunspot group 10484 appears near the image center, while sunspot group 10486 is just coming over the left limb of the Sun.  The active region associated with Sunspot 484 (the shorter nickname) has already jettisoned a large coronal mass ejection (CME) of particles out into the Solar System.  When striking Earth, radiation of this sort has the power to interrupt normal satellite operations while simultaneously providing beautiful auroras.  Rotating with the Sun, sunspots 484 and 486 will take about 30 days to make one complete circle, slowly evolving in size and shape during this time.  After using extreme care never to look directly at the Sun, the above image was created by holding a digital camera up to a small telescope.",image,Large Sunspot Groups 10484 and 10486,https://apod.nasa.gov/apod/image/0310/sunspot484_casado.jpg, Juan Carlos Casado 
2003-10-28,"The latest map of the cosmos again indicates that dark matter and dark energy dominate our universe.  The Sloan Digital Sky Survey (SDSS) is on its way to measuring the distances to over one million galaxies.  Galaxies first identified on 2D images, like the one shown above on the right, have their distances measured to create the 3D map.  The SDSS currently reports 3D information for over 200,000 galaxies, now rivaling the 3D galaxy-count of the Two-Degree Field sky map.  The latest SDSS map, shown above on the left, could only show the galaxy distribution it does if the universe was composed and evolved a certain way.  After trying to match many candidate universes to it, the Cinderella universe that best fits the above map has 5% atoms, 25% dark matter, and 70% dark energy.  Such a universe was previously postulated because its rapid recent expansion can explain why distant supernovas are so dim, and its early evolution can explain the spot distribution on the very distant cosmic microwave background.",image,The SDSS 3D Universe Map,https://apod.nasa.gov/apod/image/0310/galaxies_sdss.jpg,nan
2003-10-29,"Yesterday, our Sun produced one of the most powerful solar flares in recorded history.  Seen across the electromagnetic spectrum, the Sun briefly became over 100 times brighter in X-rays than normal.  Over the next few days, as energetic particles emitted from these regions strike the Earth, satellite communications might be affected and auroras might develop.  The flare and resulting CME, emitted from giant sunspot group 10486, was captured above as it happened by the by the LASCO instrument aboard the Sun-orbiting SOHO satellite. The disk of the Sun is covered to accentuate surrounding areas.  The time-lapse movie shows the tremendous explosion in frames separated in real time by about 30 minutes each.  The frames appear progressively noisier as protons from the flare begin to strike the detector.  The SOHO satellite has been put in a temporary safe mode to avoid damage from the solar particle storm.",image,A Powerful Solar Flare,https://apod.nasa.gov/apod/image/0310/xflare_soho_big.gif,nan
2003-10-30,"Vivid auroral displays were triggered by a cloud of high energy particles and magnetic fields from the Sun that collided with planet Earth's magnetosphere yesterday, October 29, at about 06:30 Universal Time. The collision was anticipated, following an intense solar flare and coronal mass ejection detected on October 28, and many anxious skywatchers were rewarded with an enjoyable light show. While aurorae don't normally haunt skies in the southern United States, they were reported from locations in Missouri, Texas, New Mexico, and California in the early morning hours. Near Yampa, Colorado astronomer Jimmy Westlake also spent early yesterday morning enjoying the stormy space weather. He was impressed by this colorful apparition of the northern lights -- produced by oxygen and nitrogen atoms excited by collisions with energetic particles from the magnetosphere and returning to lower energy states, at altitudes of 100 kilometers or more. Brighter stars shine through the extreme high-altitude glow which shows much lower clouds and the distant horizon in silhouette.",image,Aurora in Colorado Skies,https://apod.nasa.gov/apod/image/0310/aurora031029b_westlake_c1.jpg, Jimmy Westlake (Colorado Mountain College)  
2003-10-31,"It was a dark and stormy night. But on August 29th the red planet Mars, near its closest approach to Earth in almost 60,000 years, shone brightly in the sky against a background of stars in the constellation Aquarius. In the foreground of this scary view, huge thunder clouds are lit by lightning strokes from within. Mars, of course, has nothing to do with storms on Earth, though both have the power to excite the imagination and wonder of Earthdwellers. And who knows what luminous sights you might see if you go out tonight? Have a safe and Happy Halloween!",image,A Dark and Stormy Night,https://apod.nasa.gov/apod/image/0310/marsflashb_allthesky_c1.jpg," T. Credner & S. Kohle, AlltheSky.com "
2003-11-01,"The Cat's Eye Nebula (NGC 6543) is one of the best known planetary nebulae in the sky. Its haunting symmetries are seen in the very central region of this stunning false-color picture, processed to reveal the enormous but extremely faint halo of gaseous material, over three light-years across, which surrounds the brighter, familiar planetary nebula. Made with data from the Nordic Optical Telescope in the Canary Islands, the composite picture shows emission from nitrogen atoms as red and oxygen atoms as green and blue shades. Planetary nebulae have long been appreciated as a final phase in the life of a sun-like star. Only much more recently however, have some planetaries been found to have halos like this one, likely formed of material shrugged off during earlier active episodes in the star's evolution. While the planetary nebula phase is thought to last for around 10,000 years, astronomers estimate the age of the outer filamentary portions of this halo to be 50,000 to 90,000 years.",image,Halo of the Cat's Eye,https://apod.nasa.gov/apod/image/0311/n6543_ing_c.jpg,nan
2003-11-02,"What could cause a star to have such a large spot?  Our Sun itself frequently has sunspots, relatively cool dark magnetic depressions that move across its surface.  HD 12545, however, exhibits the largest starspots yet observed.  Doppler imaging - the use of slight changes in color caused by the rotation of the star - was used to create this false-color image.  The vertical bar on the right gives a temperature scale in kelvins. This giant, binary, RS CVn star, also known as XX Trianguli, is visible with binoculars in the constellation of Triangulum.  The starspot is thought to be caused by large magnetic fields that inhibit hot matter from flowing to the surface.",image,A Giant Starspot on HD 12545,https://apod.nasa.gov/apod/image/0311/hd12545_noao_big.jpg," K. Strassmeier  (U. Wien),  Coude Feed Telescope,  AURA, NOAO,  NSF "
2003-11-03,"What do stars look like just before they explode?  To find out, astronomers are taking detailed images of nearby galaxies now, before any supernova is visible.  Hopefully, a star in one of the hundreds of high resolution galaxy images  will explode in the coming years.  If so, archival images like that taken above by the Hubble Space Telescope can be inspected to find what the star looked like originally.  This information is likely important for better understanding of how and why supernovas occur, as well as why some supernovas appear brighter than others.  Pictured above, beautiful spiral galaxy NGC 3982 displays numerous spiral arms filled with bright stars, blue star clusters, and dark dust lanes.  NGC 3982, which spans about 30,000 light years, lies about 60 million light years from Earth and can be seen with a small telescope toward the constellation of Ursa Major.",image,Spiral Galaxy NGC 3982 Before Supernova,https://apod.nasa.gov/apod/image/0311/ngc3982_hst.jpg,nan
2003-11-04,"Northern and southern locales saw many a beautiful aurora over the last week, as particles from several large solar flares impacted the Earth.  Many reported unusually red auroras, although colors across the spectrum were also seen.  Power grids and orbiting satellites braced for the onslaught, but little lasting damage was reported.  Pictured above, the Clover Bar Power Plant was photographed from the banks of the North Saskatchewan River in Edmonton, Alberta, Canada.  A small pond in the foreground reflects predominantly green aurora light far in the distance.  Two days ago, again unexpectedly, another  large solar flare occurred from sunspot group 10486, the site of other recent major flares.  This unusually active solar region is now rotating to the far side of the Sun.",image,Aurora Over Edmonton,https://apod.nasa.gov/apod/image/0311/aurora1_taylor.jpg, Lance Taylor  (Edmonton RASC) 
2003-11-05,"While chasing the spectrum of a mysterious arc in a cluster of galaxies within the obscure northerly constellation Lynx, astronomers have stumbled upon the most massive and distant star-forming region ever discovered. The notably red Lynx arc lies right of center in this color image of the galaxy cluster, a composite of Hubble Space Telescope and ground-based data. While the galaxy cluster lies about 5 billion light-years distant, spectroscopic studies show that the arc itself is actually a distorted image of an even more distant but enormous star-forming region. The image is formed as the closer galaxy cluster's gravity bends light like a magnifying lens, an effect explained by Einstein's theory of gravity. In fact, the monster star-forming region is nearly 12 billion light-years away and about a million times brighter than the more familiar stellar nursery, the Orion Nebula. Estimates are that the star-forming region seen as the Lynx arc contains about a million massive, hot stars, compared to the four stars which power the Orion Nebula's glow.  Stars within the Lynx arc are more than twice as hot as the Orion Nebula's central stars and were formed when the Universe was a mere 2 billion years old. Still, astronomers believe that the first stars were formed at even earlier times.",image,The Lynx Arc,https://apod.nasa.gov/apod/image/0311/lynx_hst_c3.jpg,nan
2003-11-06,"Almost out of view from our fair planet, rotating around the Sun's western edge, giant sunspot region AR 10486 lashed out with another intense solar flare followed by a large coronal mass ejection (CME) on Tuesday, November 4th at about 1950 Universal Time. The flare itself is seen here at the lower right in an extreme ultraviolet image from the sun-staring SOHO spacecraft's EIT camera. Saturating the EIT camera pixels and detectors on other satellites, this giant X-class flare was among the most powerful ever recorded since the 1970s, the third such historic blast from AR 10486 within the last two weeks. While energetic particle radiation from the flare did cause substantial radio interference, the associated CME is not expected to trigger extremely widespread aurorae as it glances off the magnetosphere, unlike the direct hits from last week's CMEs. Say farewell to the mighty AR 10486, for now. For the next two weeks, the sunspot region will be on the Sun's far side.",image,Flare Well AR 10486,https://apod.nasa.gov/apod/image/0311/nov4flare_eit195_c1.jpg,nan
2003-11-07,"The Moon slides through the Earth's shadow this Saturday night / Sunday morning (November 8/9) giving skygazers in the Americas, Europe, Africa, and western Asia a chance to enjoy a total lunar eclipse. As lunar eclipses go, this will be a brief one though, with the total phase lasting only about 25 minutes. The orientation and relative size of the Earth's shadow and the Moon's trajectory are illustrated in this thoughtful animation showing the full Moon moving up from the lower right, entering the penumbra or outer portion of the shadow region, and then passing well below the center of the darker inner shadow region or umbra. The total eclipse phase begins at 1:06 Universal Time, November 9 (8:06pm EST Nov. 8) when the Moon is completely within the umbra. While the off-center passage guarantees a short total phase, it also makes it likely that this November's eclipsed Moon will be dramatically visible and colorful with a brighter rim along the southern edge.",image,November's Lunar Eclipse,https://apod.nasa.gov/apod/image/0311/112003lunareclipse_koehn.gif, Larry Koehn 
2003-11-08,"The total lunar eclipse of September 1996 disappointed many observers in North America who were cursed with cloudy skies. However, the Midcourse Space Experiment (MSX) satellite had a spectacular view from Earth orbit and SPIRIT III, an on board infrared telescope, was used to repeatedly image the moon during the eclipse. Above is one of the images taken during the 70 minute totality, the Moon completely immersed in the Earth's shadow. Infrared light has wavelengths longer than visible light - humans can not see it but feel it as heat. The bright spots correspond to the warm areas on the lunar surface, dark areas are cooler. The brightest spot below and left of center is the crater Tycho, the dark region at the upper right is the Mare Crisium. The series of SPIRIT III images allow the determination of cooling rates for geologically different areas, exploring the physical properties of the Moon's surface.",image,Eclipsed Moon in Infrared,https://apod.nasa.gov/apod/image/0311/lunarecl_msx_c1.jpg,nan
2003-11-09,"Buzz Aldrin, Apollo 11 Lunar Module pilot and the second human to walk on the Moon, described the lunar landscape as a magnificent desolation. Dramatic pictures from the Apollo missions to the lunar surface testify to this apt turn of phrase. Near the Apollo 17 landing site, Family Mountain (center background) and the edge of South Massif (left) frame the lunarscape in this photo of astronaut Harrison Schmitt working alongside the lunar roving vehicle. Schmitt and fellow astronaut Eugene Cernan were the last to walk on this magnificent desolation.",image,Apollo 17 Lunarscape: A Magnificent Desolation,https://apod.nasa.gov/apod/image/0012/lunarscape_apollo17.jpg,nan
2003-11-10,"How can two stars create such a strange and intricate structure?  Most stars are members of multiple-star systems.  Some stars are members of close binary systems where material from one star swirls around the other in an accretion disk.  Only a handful of stars, however, are members of an intermediate polar, a system featuring a white dwarf star with a magnetic field that significantly pushes out the inner accretion disk, only allowing material to fall down its magnetic poles.  Shown above is an artist's depiction of an intermediate polar system, also known as a DQ Hercules system.  The foreground white dwarf is so close to the normal star that it strips away its outer atmosphere.  As the white dwarf spins, the columns of infalling gas rotate with it.  The name intermediate polar derives from observations of emitted light polarized at a level intermediate to non-disk binary systems known as polars.  Intermediate polars are a type of cataclysmic variable star system.",image,An Intermediate Polar Binary System,https://apod.nasa.gov/apod/image/0311/ipolar_garlick.jpg, Mark Garlick  (Space-art) 
2003-11-11,"Happily, skies over Connelly's Springs, North Carolina, USA were not mostly cloudy, as forecast, on the evening of November 8. In fact they were mostly clear early on, allowing photographer David Cortner to record the evening's scheduled celestial entertainment, a total lunar eclipse. Cortner took telescopic pictures of the Moon every eight minutes as it entered partial eclipse around 6:30pm EST and progressed through the reddish total eclipse phase while rising higher in the sky. Near the end of the eclipse he also recorded a wide-angle view in a long exposure, bringing out the thickening clouds and a landscape silhouetted by still partially eclipsed moonlight. Later, the telescopic views were carefully combined along the Moon's trail through the wide-angle image to create this dramatic composite eclipse sequence.",image,Eclipsed Moonlight from Connelly's Springs,https://apod.nasa.gov/apod/image/0311/200311eclipse_cortner_c1.jpg, David Cortner 
2003-11-12,"Does Mars have canals?  A hot debate topic of the late 1800s, several prominent astronomers including Percival Lowell not only claimed to see an extensive system of long straight canals on Mars, but used them to indicate that intelligent life exists there.  The relatively close opposition of 1894 was used to make drawings like the one digitally re-scaled on the above left.  The above map was originally prepared by Eugene Antoniadi and redrawn by Lowell Hess for the book Exploring Mars, by Roy A. Gallant. In more modern times, the latest Mars opposition has allowed the Hubble Space Telescope to capture a picture of similar orientation.  Comparison of the two images shows that large features were impressively recorded, but that an extensive system of long and straight canals just does not exist.  Satellites orbiting Mars have now shown conclusively that the red planet does indeed have surface features similar to canals, but that these are usually smaller, curved, and less extensive than that previously claimed.  Real canyon systems like Noctis Labyrinthus are most likely cracks caused by surface stress.",image,Mars Then and Now,https://apod.nasa.gov/apod/image/0311/marscanalhubble_ruen.jpg," Tom Ruen,  Eugene Antoniadi, Lowell Hess,  Roy A. Gallant,  HST,  NASA  "
2003-11-13,"Nestled in the central US, the state of Oklahoma is noted for its gorgeous prairie skies and wide-open spaces, but not for frequent visitations of the northern lights. Still, following the intense solar activity late last month, aurora did come sweeping down the Oklahoma plains and skywatcher Dave Ewoldt managed to catch up with this photogenic apparition 40 miles northwest of Oklahoma City at about 3am CST on October 29. Anticipating aurora sightings, Ewoldt had spent the evening photographing nighttime views of small towns in the area while keeping an eye toward the north. He reports, I was just about ready to call it a night when the show started. When it did, it was like someone turned on a lightswitch. I wish it would have lasted longer... [it] seemed like it was completely done in about 25 minutes. Watery reflections of the colorful show highlight the foreground in the stunning image while stars of the Big Dipper and the northern sky shine behind the dazzling Oklahoma auroral display.  Skywatchers' note: First of two Leonid meteor shower peaks tonight.",image,Aurora Oklahoma,https://apod.nasa.gov/apod/image/0311/auroraOK_ewoldt_c1.jpg," Dave Ewoldt (Okarche, Oklahoma)  "
2003-11-14,"very day is a cloudy day on Jupiter, the Solar System's reigning gas giant. And swirling cloud tops are all you see in this stunningly detailed true color image, a portion of a large digital mosaic portrait of Jupiter recorded from the Cassini spacecraft during its Jovian flyby in December 2000. The smallest features visible are about 60 kilometers across. Jupiter's composition is dominated by hydrogen and the clouds contain hydrogen compounds like ammonia, hydrogen sulfide, and even water. A truly giant planet, Jupiter's diameter is over 11 times the diameter of Earth and the smallest storms visible in the Cassini Jupiter portrait are similar in size to large terrestrial hurricanes. Now traveling beyond Jupiter, the Cassini spacecraft is scheduled to reach the Saturnian system in July of 2004.",image,Jupiter Portrait,https://apod.nasa.gov/apod/image/0311/jupiterp_cassini_c1.jpg,nan
2003-11-15,"This arcing, graceful structure is actually a bow shock about half a light-year across, created as the wind from young star LL Orionis collides with the Orion Nebula flow. Adrift in Orion's stellar nursery and still in its formative years, variable star LL Orionis produces a wind more energetic than the wind from our own middle-aged sun. As the fast stellar wind runs into slow moving gas a shock front is formed, analogous to the bow wave of a boat moving through water or a plane traveling at supersonic speed. The slower gas is flowing away from the Orion Nebula's hot central star cluster, the Trapezium, located off the lower right hand edge of the picture. In three dimensions, LL Ori's wrap-around shock front is shaped like a bowl that appears brightest when viewed along the bottom edge. The complex stellar nursery in Orion shows a myriad of similar fluid shapes associated with star formation, including the bow shock surrounding a faint star at the upper right. Part of a mosaic covering the Great Nebula in Orion, this composite color image was recorded in 1995 by the Hubble Space Telescope.",image,LL Orionis: When Cosmic Winds Collide,https://apod.nasa.gov/apod/image/0311/llori_hstheritage.jpg,nan
2003-11-16,"Is Leo leaking? Leo, the famous sky constellation visible on the left of the above all-sky photograph, appears to be the source of all the meteors seen in 1998's Leonids Meteor Shower.  That Leonids point back to Leo is not a surprise - it is the reason that this November meteor shower is called the Leonids.  Sand-sized debris expelled from Comet Tempel-Tuttle follows a well-defined orbit about our Sun, and the part of the orbit that approaches Earth is superposed in front of the constellation Leo.  Therefore, when Earth crosses this orbit, the radiant point of falling debris appears in Leo.  Over 150 meteors can be seen in the above four-hour effort.  The Leonids Meteor Shower of 2003 is expected to have two peaks, the first three days ago and the second a long-duration peak covering much of November 19.  Although visible meteor rates might approach one per minute, they are predicted to be much less than in the previous few years.",image,Leonids from Leo,https://apod.nasa.gov/apod/image/9812/leonids100_am.jpg," Juraj Toth  (Comenius U. Bratislava),  Modra Observatory "
2003-11-17,"What is the closest galaxy to the Milky Way?  The new answer to this old question is the Canis Major dwarf galaxy.  For many years astronomers thought the Large Magellan Cloud (LMC) was closest, but its title was supplanted in 1994 by the Sagittarius dwarf galaxy.  Recent measurements indicate that the Canis Major dwarf is only 42,000 light years from the Galactic center, about three quarters of the distance to the Sagittarius dwarf and a quarter of the distance to the LMC.  The discovery was made in data from the 2MASS-sky survey, where infrared light allows a better view through our optically opaque Galactic plane.  The labeled illustration above shows the location of the newly discovered Canis Major dwarf and its associated tidal stream of material in relation to our Milky Way Galaxy.  The Canis Major dwarf and other satellite galaxies are slowly being gravitationally ripped apart as they travel around and through our Galaxy.",image,Canis Major Dwarf: A New Closest Galaxy,https://apod.nasa.gov/apod/image/0311/canisgalaxy_2mass.jpg," R. Ibata  (Strasbourg Observatory,  ULP) et al.,  2MASS, NASA "
2003-11-18,"One year ago today an impressive meteor shower graced the skies of Earth.  Pictured above from last year, at least six bright meteors are visible in only part of the sky above Indian Cove campground in California, USA, during a four-minute exposure.  The 2002 Leonids packed a double punch with planet Earth plunging through two dense clouds of meteroids, dusty debris left by the passage of Comet Tempel-Tuttle.  This year, unfortunately, the main peak of the Leonids Meteor Shower is not expected to be so impressive, with the Earth passing though parts of meteoroid clouds predicted to be much less dense.  The main peak of the 2003 Leonids is predicted for tomorrow where some locations might see a bright meteor every minute.",image,Leonids Over Indian Cove,https://apod.nasa.gov/apod/image/0311/leonids2002_pacholka.jpg, Wally Pacholka (Astropics) 
2003-11-19,"Light is more complicated than we thought.  When astronomers measure light, they are usually concerned with its direction, energy, and spin polarization (sometimes).  Recently, however, it has been more broadly realized that photons can also have orbital angular momentum (OAM), an attribute classically analogous to the Earth orbiting the Sun as well as spinning on its axis.  Pictured above, the wave-front of a photon with OAM is shown to be twisted, in contrast to the flat plane of zero OAM light. Light with OAM might be used to increase the information content of communication or to discern specific types of astronomical sources. Passing through a common lens, light without OAM focuses to a point, whereas light with OAM focuses to a ring.  Most light bouncing around the cosmos, however, is expected to have so little (or zero) OAM that the created ring is too small to measure.  Even given other promising methods for measurement, exploiting OAM for astronomical discovery might be as much an issue of observational practicality as theoretical possibility.   APOD Update: APOD mirror now on-line from Poland with archive in Polish.",image,Light Can Twist as Well as Spin,https://apod.nasa.gov/apod/image/0311/photontwist_ug.jpg," M. J. Padgett, J. Leach  (U. Glasgow) et al.,  Royal Society "
2003-11-20,"Launched in 1977, Voyager 1 is now about 12 light-hours or 90 astronomical units (AU) from the Sun, making this spacecraft humanity's most distant ambassador to the cosmos. Well beyond the orbits of the outer planets, Voyager 1 is believed to be entering the realm of deep space near the edge of the heliosphere, the region dominated by the solar wind and magnetic field. Causing some debate, new results from instruments still operating have given indications that the spacecraft could finally be encountering a fluctuating boundary known as the solar wind's termination shock. Illustrated above, the bubble-shaped termination shock is produced when the wind from the Sun slows dramatically and piles up as it runs in to the tenuous interstellar gas. Still farther out, beyond the heliopause, solar wind and interstellar gas begin to mix, while the heliosphere's motion through interstellar space creates a bow shock, analogous to a boat moving through water. Estimates are that both Voyager 1 and 2 have enough power and fuel to operate until about the year 2020. The spacecraft continue to coast toward interstellar space at over 3 AU per year.",image,Voyager at 90 AU,https://apod.nasa.gov/apod/image/0311/bubble_voyager_lab1.jpg,nan
2003-11-21,"November's lunar eclipse was one of the shortest in recent years and also one of the brightest -- demonstrating that the Earth's shadow is not completely dark. The eclipsed Moon remained easily visible during totality, reflecting reddened light filtering on to its surface from all the sunsets and sunrises, as seen from the lunar perspective, around the edges of a silhouetted Earth. Hoping to view the celestial shadow play from the Earth's night side near Cologne, Germany, about 400,000 kilometers from the lunar surface, amateur astronomer Markus Strassfeld packed a digital camera and telescope and drove about 10 kilometers outside the city to escape the bright city lights. Fortunately, the sky cleared about an hour before the eclipse began and he was able to record this sharp image of sunsets illuminating the totally eclipsed Moon. Young ray crater Tycho, about 85 kilometers across, stands out near the Moon's brighter southern edge.",image,Sunset Moonlight,https://apod.nasa.gov/apod/image/0311/le031109_strassfeld_c1.jpg, Markus Strassfeld 
2003-11-22,"This composite image was made from 22 separate pictures of the Moon and Sun all taken from Chisamba, Zambia during the total phase of the 2001 June 21 solar eclipse. The multiple exposures were digitally processed and combined to simultaneously show a wealth of detail which no single camera exposure or naked-eye observation could easily reveal. Most striking are the incredible flowing streamers of the Sun's outer atmosphere or solar corona, notoriously difficult to see except when the new Moon blocks the bright solar disk. Features on the darkened near side of the Moon can also be made out, illuminated by sunlight reflected from a full Earth. A giant solar prominence seems to hang just beyond the Moon's eastern (left) edge while about one diameter farther east of the eclipsed Sun is the relatively faint (4th magnitude) star 1 Geminorum. The still active Sun will be totally eclipsed by the Moon tomorrow, but the path of the total eclipse will mostly cross the relatively inaccessible continent of Antarctica.",image,Moon AND Sun,https://apod.nasa.gov/apod/image/0311/tse2001cmp_espenak_c1.jpg,  Fred Espenak (courtesy of www.MrEclipse.com)  
2003-11-23,"What's lighting up the Cigar Galaxy?  M82, as this irregular galaxy is also known, was stirred up by a recent pass near large  spiral galaxy M81.  This doesn't fully explain the source of the red-glowing outwardly expanding gas, however.  Recent evidence indicates that this gas is being driven out by the combined emerging particle winds of many stars, together creating a galactic superwind.  The above recently released photograph from the new Subaru Telescope highlights the specific color of red light strongly emitted by ionized hydrogen gas, showing detailed filaments of this gas.  The filaments extend for over 10,000 light years.  The 12-million light-year distant Cigar Galaxy is the brightest galaxy in the sky in infrared light, and can be seen in visible light with a small telescope towards the constellation of Ursa Major.",image,A Superwind from the Cigar Galaxy,https://apod.nasa.gov/apod/image/0311/m82_subaru.jpg," FOCAS,  Subaru 8.2-m Telescope,  NAOJ "
2003-11-24,"Rippling dust and gas lanes give the Flaming Star Nebula its name.  The red and purple colors of the nebula are present in different regions and are created by different processes.  The bright star AE Aurigae, visible toward the image right, is so hot it is blue, emitting light so energetic it knocks electrons away from surrounding gas.  When a proton recaptures an electron, red light is frequently emitted. The purple region's color is a mix of this red light and blue light emitted by AE Aurigae but reflected to us by surrounding dust. The two regions are referred to as emission nebula and reflection nebula, respectively.  Pictured above, the Flaming Star Nebula, officially known as IC 405, lies about 1500 light years distant, spans about 5 light years, and is visible with a small telescope toward the constellation of Auriga.",image,IC 405: The Flaming Star Nebula,https://apod.nasa.gov/apod/image/0311/ic405_gendler.jpg, Robert Gendler 
2003-11-25,"The 2003 Leonids Meteor Shower contained relatively few meteors.  As expected and unlike the last few years, the Earth just did not pass through any dense particle streams left over by the Sun-orbiting Comet Tempel-Tuttle.  Preliminary reports had the peak meteor rates only as high as about one relatively faint meteor a minute even from good locations at good times.  Pictured above is one of the brighter Leonids of 2003, caught by one of the continuously operating night sky web cameras (CONCAMs) of the global Night Sky Live project.  The fisheye image shows the night sky from horizon to horizon above Mauna Kea, Hawaii, USA.  The image is annotated with several bright stars and planets.  Note that this meteor, as do all Leonids, appears to emanate from the constellation Leo, labeled on the upper left.  Although the peak of the Leonids this year was on November 19, this meteor flashed through the sky the next night.",image,A Late Leonid from a Sparse Shower,https://apod.nasa.gov/apod/image/0311/leonid2003_nsl.jpg,nan
2003-11-26,"How do violent stars affect their surroundings?  To help find out, astronomers pointed the Hubble Space Telescope to the regions surrounding Eta Carina, a star showing signs that it may explode sometime in the next million years.  The nearby nebulosity, shown above, is home to streams of hot gas, pools of cool gas, knots of dark globules, and pillars of dense dusty interstellar matter likely forming young stars.  The above image explores about three light-years, a region size intermediate to the Eta Carina cocoon, which spans only about one-half of a light year, and the Great Nebula in Carina, which spans over 300 light years.  In April of 1843 Eta Car briefly became second only to Sirius as the brightest star in planet Earth's night sky, even though at a distance of about 7,500 light-years, it is about 800 times farther away.",image,The Turbulent Neighborhood of Eta Carina,https://apod.nasa.gov/apod/image/0311/carina2_hst.jpg,nan
2003-11-27,"The long shadow of the Moon fell across the continent of Antarctica on November 23rd, during the second solar eclipse of 2003. In this view from orbit, based on data from the MODIS instrument on board the Earth observing Aqua satellite, the Moon's shadow stretches for almost 500 kilometers. Recorded between 23:15 and 23:20 Universal Time, the shadow was cast by a lunar disk silhouetted by the Sun hanging only about 15 degrees above the antarctic horizon. Observers within the central dark portion of the oval-shaped shadow could view the totally eclipsed sun. Shadows of mountains and clouds are also visible over the Norwegian named Queen Maud Land, Antarctica with the South Pole just beyond the lower right corner of the image.",image,The Long Shadow of the Moon,https://apod.nasa.gov/apod/image/0311/tse031123_modis_c1.jpg,nan
